sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
9852,2024-07-28,4,12,160,7200,5
368,2023-02-05,18,18,160,8100,5
887,2023-03-23,4,17,160,10200,3
1294,2023-04-29,2,8,160,7200,2
2584,2023-08-29,24,15,160,7500,3
2986,2023-09-13,22,14,160,5600,2
4365,2023-10-30,9,13,160,9100,3
6060,2023-12-26,14,16,160,5120,5
8458,2024-03-17,3,9,160,2250,5
1190,2023-04-20,19,18,160,5400,4
8432,2024-03-16,4,20,160,12000,3
496,2023-02-17,7,10,160,15000,2
3972,2023-10-15,7,11,160,16500,5
6101,2023-12-28,14,12,160,3840,3
6541,2024-01-12,3,14,160,3500,2
9042,2024-04-21,4,18,160,10800,5
5442,2023-12-05,4,12,161,7200,3
5502,2023-12-07,10,8,161,14400,5
5800,2023-12-18,7,12,161,18000,5
6143,2023-12-29,14,18,161,5760,5
7648,2024-02-20,4,19,161,11400,3
7798,2024-02-26,1,11,161,3850,3
8467,2024-03-18,1,5,161,1750,3
9320,2024-05-20,1,19,161,6650,3
9955,2024-08-09,3,14,161,3500,3
10202,2024-09-10,3,6,161,1500,3
1001,2023-04-02,17,12,161,7200,4
4429,2023-11-02,2,11,161,9900,4
3000,2023-09-13,24,15,161,7500,4
7638,2024-02-20,2,16,161,14400,2
1909,2023-06-26,28,12,161,3600,4
4402,2023-11-01,6,19,161,22800,4
6521,2024-01-12,1,7,161,2450,4
7053,2024-01-31,1,5,161,1750,2
10188,2024-09-08,2,17,161,15300,5
2980,2023-09-13,21,14,161,9100,3
3016,2023-09-14,22,18,161,7200,4
5299,2023-12-01,5,15,161,6750,2
5799,2023-12-18,7,20,161,30000,2
6971,2024-01-28,1,20,162,7000,5
7734,2024-02-24,1,19,162,6650,5
2119,2023-07-16,25,10,162,6000,3
8723,2024-03-27,1,14,162,4900,2
5134,2023-11-25,11,10,162,5500,3
6245,2024-01-02,14,11,162,3520,4
7070,2024-01-31,3,20,162,5000,3
7299,2024-02-09,2,8,162,7200,4
8894,2024-04-04,2,9,162,8100,5
1238,2023-04-24,17,5,162,3000,4
6035,2023-12-26,14,18,162,5760,4
7791,2024-02-25,4,5,162,3000,5
8290,2024-03-12,1,13,162,4550,3
212,2023-01-23,21,9,162,5850,5
5828,2023-12-19,8,19,162,14250,3
5902,2023-12-21,14,17,162,5440,4
6005,2023-12-24,14,15,162,4800,2
7308,2024-02-09,3,13,162,3250,5
5970,2023-12-23,14,17,163,5440,3
6202,2023-12-31,14,14,163,4480,3
7090,2024-02-01,3,9,163,2250,2
9446,2024-06-04,2,20,163,18000,4
1502,2023-05-17,8,20,163,15000,5
1924,2023-06-28,24,7,163,3500,5
3232,2023-09-21,21,6,163,3900,4
4388,2023-10-31,11,16,163,8800,2
10293,2024-09-21,1,14,163,4900,4
2004,2023-07-05,24,16,163,8000,3
2722,2023-09-04,24,10,163,5000,4
4259,2023-10-26,9,15,163,10500,4
1224,2023-04-23,14,19,163,6080,4
4764,2023-11-12,11,13,163,7150,3
4872,2023-11-16,4,8,163,4800,4
9177,2024-05-05,4,20,163,12000,5
9532,2024-06-16,1,10,163,3500,3
293,2023-01-30,8,7,163,5250,5
2887,2023-09-09,24,9,163,4500,5
3071,2023-09-16,22,5,163,2000,2
4614,2023-11-08,1,7,163,2450,4
4931,2023-11-18,8,20,163,15000,5
5359,2023-12-02,6,20,163,24000,5
5695,2023-12-14,8,10,163,7500,4
7248,2024-02-07,3,14,163,3500,5
8291,2024-03-12,1,11,163,3850,5
8993,2024-04-16,3,13,163,3250,3
10259,2024-09-17,4,15,163,9000,4
5097,2023-11-24,4,5,164,3000,4
6376,2024-01-06,14,12,164,3840,2
8544,2024-03-20,4,12,164,7200,4
9397,2024-05-28,1,11,164,3850,5
9778,2024-07-18,4,15,164,9000,5
1380,2023-05-06,4,11,164,6600,2
1588,2023-05-24,22,15,164,6000,2
2138,2023-07-18,12,6,164,1800,2
2151,2023-07-19,23,5,164,1250,3
3264,2023-09-22,22,14,164,5600,5
3803,2023-10-09,8,18,164,13500,3
997,2023-04-02,14,5,164,1600,4
3127,2023-09-18,22,8,164,3200,3
6140,2023-12-29,14,20,164,6400,3
6334,2024-01-05,14,9,164,2880,2
8784,2024-03-29,1,18,164,6300,2
9094,2024-04-27,4,13,164,7800,3
420,2023-02-10,9,15,164,10500,3
7816,2024-02-26,4,9,164,5400,5
8482,2024-03-18,3,18,164,4500,5
10344,2024-09-27,1,9,164,3150,5
3804,2023-10-09,8,15,164,11250,2
4972,2023-11-19,7,12,164,18000,3
9031,2024-04-20,2,6,164,5400,3
5363,2023-12-02,8,14,165,10500,4
5638,2023-12-12,5,16,165,7200,5
6735,2024-01-19,3,17,165,4250,3
7329,2024-02-10,1,16,165,5600,3
7430,2024-02-12,4,8,165,4800,5
8875,2024-04-02,1,19,165,6650,3
9820,2024-07-24,2,18,165,16200,3
685,2023-03-04,20,6,165,4800,3
946,2023-03-29,28,13,165,3900,5
1714,2023-06-05,10,13,165,23400,3
3805,2023-10-09,8,18,165,13500,2
6617,2024-01-15,2,20,165,18000,3
3922,2023-10-13,11,6,165,3300,2
5018,2023-11-21,5,15,165,6750,3
2993,2023-09-13,23,12,165,3000,2
4801,2023-11-14,2,18,165,16200,4
6300,2024-01-04,14,9,165,2880,2
8934,2024-04-09,3,10,165,2500,5
6900,2024-01-25,3,7,165,1750,3
6870,2024-01-24,2,5,166,4500,2
7500,2024-02-15,3,13,166,3250,5
7620,2024-02-19,4,19,166,11400,3
8054,2024-03-04,1,18,166,6300,5
8175,2024-03-07,4,10,166,6000,2
10091,2024-08-26,3,7,166,1750,4
5234,2023-11-29,6,13,166,15600,5
6416,2024-01-08,14,9,166,2880,2
7257,2024-02-08,1,11,166,3850,5
7424,2024-02-12,3,8,166,2000,3
2794,2023-09-07,23,9,166,2250,5
4986,2023-11-20,2,6,166,5400,3
5557,2023-12-09,5,15,166,6750,5
7886,2024-02-29,2,13,166,11700,5
1195,2023-04-21,12,15,166,4500,2
1812,2023-06-14,18,10,166,4500,2
3939,2023-10-14,6,19,166,22800,2
5362,2023-12-02,8,15,166,11250,3
8088,2024-03-05,1,7,166,2450,2
5674,2023-12-13,11,6,167,3300,4
9021,2024-04-19,2,14,167,12600,3
9481,2024-06-08,4,8,167,4800,4
928,2023-03-27,25,10,167,6000,5
1305,2023-04-30,21,16,167,10400,2
1750,2023-06-08,1,16,167,5600,3
2068,2023-07-11,26,11,167,9900,3
7052,2024-01-31,1,6,167,2100,2
1576,2023-05-23,20,20,167,16000,3
6077,2023-12-27,14,16,167,5120,3
9636,2024-06-29,4,8,167,4800,3
894,2023-03-23,23,13,167,3250,2
1336,2023-05-02,11,10,167,5500,5
10385,2024-10-01,2,18,167,16200,4
194,2023-01-21,24,12,167,6000,2
3242,2023-09-21,22,9,167,3600,4
5495,2023-12-07,8,5,167,3750,3
8944,2024-04-11,1,5,167,1750,2
9092,2024-04-27,1,7,167,2450,5
5725,2023-12-16,1,13,168,4550,3
8789,2024-03-29,2,11,168,9900,5
9019,2024-04-19,1,12,168,4200,3
9382,2024-05-26,4,17,168,10200,3
3742,2023-10-07,5,13,168,5850,3
8572,2024-03-21,4,17,168,10200,3
8252,2024-03-10,3,9,168,2250,4
3,2023-01-01,8,7,168,5250,3
1631,2023-05-29,14,12,168,3840,4
2690,2023-09-03,24,15,168,7500,2
3905,2023-10-13,4,16,168,9600,4
1771,2023-06-10,12,12,168,3600,3
2926,2023-09-10,24,5,168,2500,2
3623,2023-10-03,7,10,168,15000,5
5612,2023-12-11,2,20,168,18000,2
6954,2024-01-27,3,16,168,4000,4
8449,2024-03-17,2,18,168,16200,4
5392,2023-12-03,5,15,169,6750,2
5860,2023-12-20,14,19,169,6080,5
6926,2024-01-26,3,13,169,3250,3
7095,2024-02-01,4,7,169,4200,4
7721,2024-02-23,3,6,169,1500,5
7881,2024-02-28,4,20,169,12000,3
8319,2024-03-13,1,5,169,1750,3
8986,2024-04-16,1,17,169,5950,3
9600,2024-06-24,4,9,169,5400,5
9695,2024-07-06,4,15,169,9000,4
10223,2024-09-13,1,10,169,3500,5
178,2023-01-20,1,6,169,2100,3
342,2023-02-02,11,6,169,3300,3
3735,2023-10-07,3,12,169,3000,2
5729,2023-12-16,3,8,169,2000,2
6732,2024-01-19,2,16,169,14400,2
6931,2024-01-26,3,18,169,4500,2
8508,2024-03-19,1,17,169,5950,5
10009,2024-08-15,2,13,169,11700,2
6909,2024-01-26,1,10,169,3500,5
8741,2024-03-27,3,16,169,4000,4
9737,2024-07-13,1,14,169,4900,3
10240,2024-09-14,2,7,169,6300,4
6657,2024-01-16,4,5,169,3000,5
1915,2023-06-27,14,11,169,3520,4
5775,2023-12-17,10,5,170,9000,4
6465,2024-01-09,14,6,170,1920,5
638,2023-03-01,23,18,170,4500,2
8889,2024-04-03,4,18,170,10800,5
9123,2024-05-01,2,12,170,10800,3
9648,2024-07-01,1,14,170,4900,2
2314,2023-08-02,24,8,170,4000,3
950,2023-03-30,7,20,170,30000,2
2611,2023-09-01,24,19,170,9500,3
1500,2023-05-17,1,16,170,5600,2
4510,2023-11-04,8,6,170,4500,4
5276,2023-12-01,1,11,170,3850,5
9622,2024-06-27,4,15,170,9000,3
5201,2023-11-28,2,13,171,11700,3
5483,2023-12-07,4,19,171,11400,3
5774,2023-12-17,10,6,171,10800,4
5823,2023-12-19,5,14,171,6300,3
6818,2024-01-22,2,9,171,8100,2
7188,2024-02-05,3,19,171,4750,5
9465,2024-06-06,2,12,171,10800,4
93,2023-01-11,16,15,171,7500,2
694,2023-03-05,8,9,171,6750,2
847,2023-03-18,10,20,171,36000,4
1074,2023-04-09,3,7,171,1750,3
1639,2023-05-30,20,19,171,15200,4
1998,2023-07-04,27,14,171,2800,5
3030,2023-09-14,24,17,171,8500,3
3314,2023-09-23,23,16,171,4000,4
7281,2024-02-08,3,10,171,2500,3
8019,2024-03-02,4,16,171,9600,5
6110,2023-12-28,14,16,171,5120,2
10036,2024-08-20,2,16,171,14400,5
2628,2023-09-01,24,9,171,4500,3
6599,2024-01-14,3,12,171,3000,5
10218,2024-09-12,4,17,171,10200,3
2692,2023-09-03,24,10,171,5000,4
6652,2024-01-16,3,6,171,1500,3
7201,2024-02-06,1,13,171,4550,3
7683,2024-02-22,1,16,171,5600,4
7765,2024-02-25,1,9,172,3150,5
7766,2024-02-25,2,6,172,5400,4
8358,2024-03-14,3,16,172,4000,4
8475,2024-03-18,2,20,172,18000,2
1202,2023-04-21,23,7,172,1750,4
1361,2023-05-04,13,12,172,5400,2
2493,2023-08-21,24,17,172,8500,4
2902,2023-09-10,22,6,172,2400,5
8989,2024-04-16,2,18,172,16200,5
9897,2024-08-04,2,11,172,9900,5
3487,2023-09-29,22,10,172,4000,5
2683,2023-09-03,24,10,172,5000,4
5723,2023-12-16,1,17,172,5950,3
5037,2023-11-22,1,9,173,3150,4
5129,2023-11-25,10,11,173,19800,3
5489,2023-12-07,5,17,173,7650,5
6538,2024-01-12,3,6,173,1500,2
10314,2024-09-23,4,19,173,11400,5
480,2023-02-15,28,16,173,4800,4
725,2023-03-08,1,6,173,2100,5
1510,2023-05-17,21,12,173,7800,5
4866,2023-11-16,2,17,173,15300,3
7347,2024-02-10,3,5,173,1250,3
9724,2024-07-10,3,6,173,1500,4
10326,2024-09-25,2,5,173,4500,3
3417,2023-09-27,22,20,173,8000,3
3547,2023-10-01,22,12,173,4800,3
4041,2023-10-18,6,16,173,19200,5
4648,2023-11-09,1,8,173,2800,5
7499,2024-02-15,3,20,173,5000,2
7655,2024-02-21,2,18,173,16200,5
8962,2024-04-13,1,20,173,7000,5
5722,2023-12-15,11,5,173,2750,5
5598,2023-12-10,8,6,174,4500,5
5886,2023-12-21,14,19,174,6080,4
5959,2023-12-23,14,7,174,2240,2
6195,2023-12-31,14,17,174,5440,2
6534,2024-01-12,3,13,174,3250,3
6862,2024-01-24,1,9,174,3150,4
7072,2024-01-31,3,6,174,1500,4
7399,2024-02-12,1,7,174,2450,4
8696,2024-03-25,4,16,174,9600,2
10376,2024-09-30,4,20,174,12000,4
607,2023-02-27,10,8,174,14400,2
3748,2023-10-07,5,7,174,3150,4
4009,2023-10-17,1,11,174,3850,4
6050,2023-12-26,14,14,174,4480,4
6188,2023-12-31,14,20,174,6400,4
1077,2023-04-09,7,19,174,28500,4
1492,2023-05-16,10,12,174,21600,3
4878,2023-11-16,5,10,174,4500,5
5335,2023-12-01,11,6,174,3300,3
7923,2024-03-01,1,16,174,5600,4
9706,2024-07-08,3,10,174,2500,2
3382,2023-09-25,24,8,174,4000,5
8809,2024-03-29,4,11,174,6600,5
5184,2023-11-27,8,7,175,5250,3
5874,2023-12-20,14,12,175,3840,3
7067,2024-01-31,3,11,175,2750,4
8267,2024-03-11,1,14,175,4900,4
290,2023-01-30,3,7,175,1750,4
1109,2023-04-11,28,7,175,2100,4
1528,2023-05-19,10,20,175,36000,5
2784,2023-09-06,24,20,175,10000,2
2865,2023-09-09,22,19,175,7600,3
2944,2023-09-11,22,17,175,6800,3
4101,2023-10-20,11,20,175,11000,3
8255,2024-03-10,3,5,175,1250,5
145,2023-01-16,26,14,175,12600,5
7165,2024-02-04,4,12,175,7200,4
7786,2024-02-25,4,8,175,4800,4
2022,2023-07-07,17,9,175,5400,2
170,2023-01-19,5,19,175,8550,5
795,2023-03-13,22,19,175,7600,2
5788,2023-12-18,3,11,175,2750,3
8251,2024-03-10,3,10,175,2500,5
5121,2023-11-25,6,14,176,16800,3
5731,2023-12-16,4,12,176,7200,2
7532,2024-02-16,4,11,176,6600,2
9738,2024-07-13,1,8,176,2800,3
9892,2024-08-03,4,13,176,7800,5
630,2023-03-01,9,10,176,7000,2
4182,2023-10-23,8,11,176,8250,4
9316,2024-05-19,4,17,176,10200,2
4958,2023-11-19,3,16,176,4000,4
8834,2024-03-30,4,19,176,11400,4
10220,2024-09-13,1,9,176,3150,3
125,2023-01-15,8,14,176,10500,2
7909,2024-02-29,4,6,176,3600,3
8952,2024-04-12,1,16,176,5600,4
10210,2024-09-11,4,17,177,10200,3
32,2023-01-04,2,10,177,9000,2
186,2023-01-20,24,20,177,10000,5
1442,2023-05-11,11,19,177,10450,2
5979,2023-12-24,14,7,177,2240,4
7802,2024-02-26,2,7,177,6300,4
5074,2023-11-23,7,16,177,24000,3
817,2023-03-15,25,16,177,9600,3
2700,2023-09-04,24,14,177,7000,4
6635,2024-01-15,4,20,177,12000,5
2749,2023-09-05,24,13,177,6500,4
3414,2023-09-27,22,14,177,5600,3
4823,2023-11-14,8,12,177,9000,3
5865,2023-12-20,14,13,177,4160,4
10113,2024-08-29,3,5,177,1250,5
5556,2023-12-09,4,13,178,7800,4
7615,2024-02-19,2,11,178,9900,3
7946,2024-03-01,3,17,178,4250,2
8852,2024-03-31,3,19,178,4750,5
9274,2024-05-14,4,7,178,4200,5
261,2023-01-27,2,13,178,11700,5
2959,2023-09-12,21,10,178,6500,2
8806,2024-03-29,4,9,178,5400,4
9677,2024-07-04,1,11,178,3850,5
651,2023-03-02,18,17,178,7650,5
802,2023-03-14,13,7,178,3150,5
4064,2023-10-19,4,20,178,12000,2
4194,2023-10-24,3,6,178,1500,4
6750,2024-01-20,1,11,178,3850,5
7413,2024-02-12,2,6,178,5400,2
7495,2024-02-15,2,8,178,7200,2
8603,2024-03-22,4,18,178,10800,5
1850,2023-06-18,16,13,178,6500,2
10023,2024-08-17,3,19,178,4750,2
2180,2023-07-21,21,18,178,11700,3
2528,2023-08-24,24,5,178,2500,4
8816,2024-03-30,1,6,178,2100,3
8848,2024-03-31,2,10,178,9000,3
9138,2024-05-01,4,9,178,5400,5
5520,2023-12-08,4,20,179,12000,5
6059,2023-12-26,14,12,179,3840,4
6126,2023-12-29,14,11,179,3520,4
6871,2024-01-24,2,9,179,8100,5
7288,2024-02-08,4,13,179,7800,4
7433,2024-02-12,4,7,179,4200,5
9530,2024-06-15,4,5,179,3000,4
535,2023-02-21,21,5,179,3250,2
4083,2023-10-20,1,7,179,2450,2
8791,2024-03-29,2,17,179,15300,4
1123,2023-04-13,21,8,179,5200,5
3708,2023-10-06,6,16,179,19200,4
6158,2023-12-30,14,20,179,6400,3
7278,2024-02-08,3,12,179,3000,4
7445,2024-02-13,2,10,179,9000,4
2052,2023-07-10,13,9,179,4050,5
3729,2023-10-07,2,8,179,7200,5
4383,2023-10-31,7,16,179,24000,2
9534,2024-06-16,1,14,179,4900,4
5936,2023-12-22,14,14,180,4480,5
5971,2023-12-23,14,6,180,1920,5
6694,2024-01-18,1,15,180,5250,3
7292,2024-02-08,4,13,180,7800,4
8212,2024-03-09,1,12,180,4200,5
9442,2024-06-03,2,11,180,9900,2
10098,2024-08-27,1,10,180,3500,4
364,2023-02-04,20,14,180,11200,2
1449,2023-05-12,10,16,180,28800,3
1793,2023-06-11,25,14,180,8400,5
1973,2023-07-02,23,17,180,4250,2
4097,2023-10-20,10,20,180,36000,4
6090,2023-12-28,14,16,180,5120,5
6282,2024-01-03,14,8,180,2560,5
8538,2024-03-20,2,15,180,13500,5
798,2023-03-14,2,17,180,15300,2
3085,2023-09-16,24,8,180,4000,2
4714,2023-11-11,3,10,180,2500,3
6869,2024-01-24,2,13,180,11700,3
7221,2024-02-06,4,6,180,3600,3
1632,2023-05-29,18,14,180,6300,4
2676,2023-09-03,24,8,180,4000,4
8147,2024-03-06,4,6,180,3600,5
9155,2024-05-03,2,9,180,8100,3
4797,2023-11-13,11,13,180,7150,2
5609,2023-12-11,2,15,180,13500,5
7103,2024-02-02,1,6,180,2100,5
9058,2024-04-23,1,8,180,2800,2
5013,2023-11-21,3,11,181,2750,5
7875,2024-02-28,4,19,181,11400,2
9608,2024-06-25,3,16,181,4000,4
830,2023-03-17,1,11,181,3850,5
1171,2023-04-18,23,7,181,1750,3
2881,2023-09-09,24,14,181,7000,3
9595,2024-06-23,3,9,181,2250,5
9965,2024-08-10,4,10,181,6000,4
10123,2024-08-31,3,15,181,3750,4
9363,2024-05-25,1,7,181,2450,3
200,2023-01-22,20,8,181,6400,2
2650,2023-09-02,24,8,181,4000,4
4907,2023-11-17,10,11,181,19800,3
5162,2023-11-26,11,17,181,9350,4
8074,2024-03-04,4,20,181,12000,4
3909,2023-10-13,6,15,181,18000,2
8469,2024-03-18,1,15,182,5250,4
8658,2024-03-24,3,7,182,1750,3
130,2023-01-15,26,13,182,11700,5
1169,2023-04-18,17,5,182,3000,3
1371,2023-05-05,15,20,182,7000,4
1504,2023-05-17,9,7,182,4900,4
2009,2023-07-06,3,8,182,2000,4
3318,2023-09-23,24,14,182,7000,5
3380,2023-09-25,24,11,182,5500,4
3427,2023-09-27,23,9,182,2250,2
4401,2023-11-01,6,8,182,9600,5
5249,2023-11-29,10,8,182,14400,5
8702,2024-03-26,2,9,182,8100,5
10231,2024-09-13,4,8,182,4800,5
553,2023-02-22,27,20,182,4000,2
744,2023-03-09,16,15,182,7500,5
5180,2023-11-27,7,13,182,19500,3
9564,2024-06-20,3,6,182,1500,5
7763,2024-02-25,1,13,182,4550,3
5122,2023-11-25,6,14,182,16800,2
7293,2024-02-09,1,20,183,7000,4
8111,2024-03-05,3,12,183,3000,3
8473,2024-03-18,2,10,183,9000,4
9078,2024-04-25,3,12,183,3000,4
493,2023-02-16,23,13,183,3250,2
1137,2023-04-14,14,7,183,2240,3
1581,2023-05-24,7,11,183,16500,2
3733,2023-10-07,2,12,183,10800,3
4519,2023-11-04,10,8,183,14400,2
6354,2024-01-05,14,5,183,1600,4
6697,2024-01-18,1,9,183,3150,4
7534,2024-02-16,4,19,183,11400,2
2271,2023-07-29,24,16,183,8000,3
3323,2023-09-23,24,7,183,3500,5
5499,2023-12-07,10,12,183,21600,5
8735,2024-03-27,3,16,183,4000,4
3387,2023-09-26,21,7,183,4550,4
10119,2024-08-30,4,6,183,3600,2
10345,2024-09-27,2,15,183,13500,2
5144,2023-11-26,4,11,184,6600,2
7837,2024-02-27,3,6,184,1500,2
8336,2024-03-13,4,8,184,4800,5
9767,2024-07-17,3,6,184,1500,5
742,2023-03-09,11,9,184,4950,5
942,2023-03-29,19,12,184,3600,3
2016,2023-07-06,28,7,184,2100,2
2133,2023-07-18,2,15,184,13500,4
3394,2023-09-26,22,18,184,7200,3
6383,2024-01-06,14,15,184,4800,3
451,2023-02-13,27,16,184,3200,2
978,2023-03-31,23,6,184,1500,3
2812,2023-09-07,24,12,184,6000,5
4454,2023-11-02,9,6,184,4200,3
6495,2024-01-10,14,10,184,3200,5
9710,2024-07-08,4,7,184,4200,3
295,2023-01-30,11,6,184,3300,3
2537,2023-08-25,24,12,184,6000,2
2878,2023-09-09,23,9,184,2250,5
1111,2023-04-12,2,20,184,18000,3
1264,2023-04-27,2,8,184,7200,5
4337,2023-10-29,2,8,184,7200,5
6819,2024-01-22,2,10,184,9000,3
9454,2024-06-05,1,18,184,6300,2
16,2023-01-02,26,11,185,9900,5
608,2023-02-27,11,13,185,7150,2
696,2023-03-05,9,6,185,4200,4
1524,2023-05-18,25,16,185,9600,2
2798,2023-09-07,23,12,185,3000,3
1426,2023-05-10,2,20,185,18000,5
2597,2023-08-31,24,20,185,10000,5
5012,2023-11-21,2,6,185,5400,3
7831,2024-02-27,2,6,185,5400,5
229,2023-01-24,17,7,185,4200,4
780,2023-03-12,13,19,185,8550,3
1282,2023-04-28,10,5,185,9000,5
2645,2023-09-02,24,16,185,8000,2
3140,2023-09-18,23,7,185,1750,3
4620,2023-11-08,2,10,185,9000,2
5356,2023-12-02,5,5,186,2250,2
5617,2023-12-11,5,8,186,3600,4
6625,2024-01-15,3,15,186,3750,3
7388,2024-02-11,4,13,186,7800,3
7825,2024-02-27,1,7,186,2450,4
9074,2024-04-25,1,10,186,3500,2
245,2023-01-26,5,13,186,5850,3
3011,2023-09-14,22,18,186,7200,4
3879,2023-10-12,6,18,186,21600,2
182,2023-01-20,9,6,186,4200,5
6285,2024-01-03,14,20,186,6400,2
761,2023-03-10,26,10,186,9000,4
1410,2023-05-09,2,20,186,18000,5
3913,2023-10-13,7,10,186,15000,2
8448,2024-03-17,2,9,186,8100,4
5591,2023-12-10,6,5,187,6000,5
5836,2023-12-19,14,12,187,3840,4
5908,2023-12-21,14,20,187,6400,2
7484,2024-02-14,4,16,187,9600,4
7607,2024-02-19,1,6,187,2100,3
9800,2024-07-21,3,12,187,3000,3
9887,2024-08-03,2,11,187,9900,4
1323,2023-05-01,20,6,187,4800,3
1745,2023-06-07,12,8,187,2400,3
3892,2023-10-12,9,13,187,9100,2
7878,2024-02-28,4,19,187,11400,5
7974,2024-03-02,1,20,187,7000,3
1564,2023-05-22,27,15,187,3000,4
1942,2023-06-30,26,17,187,15300,3
2487,2023-08-20,24,19,187,9500,3
8631,2024-03-23,4,14,187,8400,5
4685,2023-11-10,5,8,187,3600,3
6751,2024-01-20,1,17,187,5950,5
6760,2024-01-20,3,19,187,4750,5
472,2023-02-15,17,20,187,12000,3
9220,2024-05-09,3,5,187,1250,2
5482,2023-12-07,4,16,188,9600,4
5889,2023-12-21,14,14,188,4480,4
5999,2023-12-24,14,10,188,3200,4
9102,2024-04-28,4,10,188,6000,4
42,2023-01-05,11,14,188,7700,5
807,2023-03-15,1,12,188,4200,5
827,2023-03-16,27,20,188,4000,2
1281,2023-04-28,9,9,188,6300,5
3319,2023-09-23,24,7,188,3500,4
5288,2023-12-01,3,16,188,4000,4
5425,2023-12-04,9,10,188,7000,5
6051,2023-12-26,14,7,188,2240,4
5758,2023-12-17,2,6,188,5400,2
9769,2024-07-17,4,18,188,10800,5
4938,2023-11-18,9,13,188,9100,2
9443,2024-06-03,4,7,188,4200,3
1811,2023-06-14,18,11,188,4950,4
4196,2023-10-24,4,9,188,5400,2
6471,2024-01-10,14,12,188,3840,4
5354,2023-12-02,5,11,189,4950,4
6426,2024-01-08,14,12,189,3840,2
8451,2024-03-17,3,18,189,4500,5
10380,2024-09-30,4,20,189,12000,5
713,2023-03-07,5,12,189,5400,4
2450,2023-08-16,24,20,189,10000,2
3292,2023-09-23,21,10,189,6500,3
8516,2024-03-19,2,7,189,6300,2
8757,2024-03-28,2,15,189,13500,5
9978,2024-08-11,4,6,189,3600,2
9639,2024-06-29,4,12,189,7200,2
2382,2023-08-10,24,12,189,6000,2
4549,2023-11-05,7,10,189,15000,4
8197,2024-03-08,3,15,189,3750,2
5173,2023-11-27,5,10,190,4500,2
6305,2024-01-04,14,18,190,5760,2
6584,2024-01-13,4,12,190,7200,2
7222,2024-02-06,4,6,190,3600,5
7487,2024-02-14,4,13,190,7800,2
7814,2024-02-26,4,9,190,5400,5
8543,2024-03-20,4,8,190,4800,3
8622,2024-03-23,2,17,190,15300,2
716,2023-03-07,11,15,190,8250,3
7141,2024-02-03,4,7,190,4200,2
8551,2024-03-21,1,5,190,1750,4
1659,2023-06-01,12,19,190,5700,3
3471,2023-09-29,21,6,190,3900,3
9895,2024-08-03,4,7,190,4200,5
5313,2023-12-01,7,16,190,24000,2
9007,2024-04-18,1,16,190,5600,4
10357,2024-09-28,4,16,190,9600,4
5853,2023-12-20,14,11,191,3520,4
6204,2023-12-31,14,11,191,3520,3
6479,2024-01-10,14,17,191,5440,4
8454,2024-03-17,3,6,191,1500,2
715,2023-03-07,7,7,191,10500,4
3391,2023-09-26,22,17,191,6800,4
6527,2024-01-12,2,7,191,6300,4
81,2023-01-10,13,17,191,7650,4
3716,2023-10-06,10,15,191,27000,5
8196,2024-03-08,2,14,191,12600,4
9090,2024-04-26,4,8,191,4800,5
3896,2023-10-13,1,8,191,2800,3
7564,2024-02-17,4,16,191,9600,2
8276,2024-03-11,3,15,191,3750,2
2401,2023-08-11,24,7,191,3500,2
7028,2024-01-30,1,12,191,4200,5
5017,2023-11-21,5,14,192,6300,3
6858,2024-01-23,4,7,192,4200,5
7854,2024-02-27,4,11,192,6600,3
9133,2024-05-01,3,12,192,3000,4
9855,2024-07-29,3,8,192,2000,3
10294,2024-09-21,1,14,192,4900,3
1040,2023-04-06,14,17,192,5440,2
3778,2023-10-09,1,20,192,7000,4
4055,2023-10-18,11,9,192,4950,4
4226,2023-10-25,3,11,192,2750,3
4395,2023-11-01,4,19,192,11400,2
1605,2023-05-26,21,6,192,3900,5
1744,2023-06-07,11,6,192,3300,5
5681,2023-12-14,2,11,192,9900,3
7522,2024-02-16,1,13,192,4550,4
7727,2024-02-23,4,20,192,12000,5
8555,2024-03-21,2,16,192,14400,3
1272,2023-04-27,19,10,192,3000,5
5207,2023-11-28,5,17,192,7650,4
2731,2023-09-05,24,12,192,6000,4
3276,2023-09-22,23,20,192,5000,5
3381,2023-09-25,24,16,192,8000,3
6037,2023-12-26,14,15,193,4800,5
6198,2023-12-31,14,18,193,5760,5
6613,2024-01-15,1,11,193,3850,2
6841,2024-01-23,2,6,193,5400,4
7743,2024-02-24,2,18,193,16200,3
8418,2024-03-16,3,12,193,3000,3
9687,2024-07-05,2,20,193,18000,4
537,2023-02-21,25,6,193,3600,2
904,2023-03-25,3,20,193,5000,2
2393,2023-08-11,24,15,193,7500,2
2452,2023-08-16,24,10,193,5000,4
4003,2023-10-16,10,6,193,10800,3
5192,2023-11-27,10,10,193,18000,4
5735,2023-12-16,5,11,193,4950,4
7167,2024-02-04,4,12,193,7200,5
8808,2024-03-29,4,19,193,11400,3
980,2023-04-01,3,12,193,3000,4
2443,2023-08-16,24,11,193,5500,5
6249,2024-01-02,14,20,193,6400,5
6293,2024-01-03,14,7,193,2240,5
8755,2024-03-28,2,16,193,14400,3
204,2023-01-22,27,17,193,3400,2
2190,2023-07-22,18,15,193,6750,5
2800,2023-09-07,24,19,193,9500,3
2828,2023-09-08,21,10,193,6500,2
8486,2024-03-18,4,12,193,7200,2
1556,2023-05-22,2,18,193,16200,4
