sale_id,sale_date,product_id,customer_id,rating,sat_tier,sale_year,sale_month_num,sale_month_name,sale_quarter,city_id_lookup,city_name,population,estimated_rent,city_rank,quantity,price,total_amount,calc_revenue,revenue_diff
806,14/03/2023,27,127,5,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,10,200,2000,2000,0
4282,27/10/2023,6,127,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,6,1200,7200,7200,0
2446,16/08/2023,24,127,4,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,20,500,10000,10000,0
4158,22/10/2023,11,127,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,18,550,9900,9900,0
5915,22/12/2023,14,127,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,8,320,2560,2560,0
6042,26/12/2023,14,127,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,14,320,4480,4480,0
6087,27/12/2023,14,127,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,16,320,5120,5120,0
6446,09/01/2024,14,127,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,16,320,5120,5120,0
10105,28/08/2024,2,127,4,Satisfied (4-5),2024,8,August,3,3,Pune,7500000,15300,9,20,900,18000,18000,0
112,13/01/2023,23,128,4,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,12,250,3000,3000,0
272,27/01/2023,24,128,5,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,12,500,6000,6000,0
1295,29/04/2023,2,128,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,8,900,7200,7200,0
1931,29/06/2023,7,128,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,8,1500,12000,12000,0
4010,17/10/2023,1,128,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,10,350,3500,3500,0
5136,26/11/2023,1,128,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,20,350,7000,7000,0
6519,12/01/2024,1,128,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,9,350,3150,3150,0
9028,20/04/2024,1,128,5,Satisfied (4-5),2024,4,April,2,3,Pune,7500000,15300,9,9,350,3150,3150,0
9325,20/05/2024,2,128,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,6,900,5400,5400,0
1178,19/04/2023,11,128,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,20,550,11000,11000,0
1766,09/06/2023,24,128,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,5,500,2500,2500,0
2267,29/07/2023,10,128,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,7,1800,12600,12600,0
2449,16/08/2023,24,128,5,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,13,500,6500,6500,0
3173,19/09/2023,22,128,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,5,400,2000,2000,0
3241,21/09/2023,22,128,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,16,400,6400,6400,0
3346,24/09/2023,23,128,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,19,250,4750,4750,0
7529,16/02/2024,2,128,4,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,10,900,9000,9000,0
8804,29/03/2024,4,128,5,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,18,600,10800,10800,0
9196,07/05/2024,4,128,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,20,600,12000,12000,0
934,29/03/2023,3,128,4,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,19,250,4750,4750,0
1985,03/07/2023,22,128,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,6,400,2400,2400,0
2535,25/08/2023,24,128,4,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,20,500,10000,10000,0
3120,18/09/2023,21,128,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,13,650,8450,8450,0
8146,06/03/2024,3,128,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,8,250,2000,2000,0
8694,25/03/2024,4,128,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,13,600,7800,7800,0
8947,11/04/2024,2,128,5,Satisfied (4-5),2024,4,April,2,3,Pune,7500000,15300,9,13,900,11700,11700,0
14,02/01/2023,23,128,4,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,8,250,2000,2000,0
1052,07/04/2023,8,128,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,18,750,13500,13500,0
1536,19/05/2023,26,128,5,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,13,900,11700,11700,0
1758,08/06/2023,26,128,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,5,900,4500,4500,0
2144,18/07/2023,26,128,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,12,900,10800,10800,0
2205,23/07/2023,19,128,4,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,8,300,2400,2400,0
2341,05/08/2023,24,128,5,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,10,500,5000,5000,0
8305,12/03/2024,2,128,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,10,900,9000,9000,0
2843,08/09/2023,24,128,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,17,500,8500,8500,0
4073,19/10/2023,7,128,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,18,1500,27000,27000,0
5838,19/12/2023,14,128,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,18,320,5760,5760,0
6663,16/01/2024,4,128,4,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,11,600,6600,6600,0
8149,06/03/2024,4,128,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,6,600,3600,3600,0
10377,30/09/2024,4,128,5,Satisfied (4-5),2024,9,September,3,3,Pune,7500000,15300,9,16,600,9600,9600,0
599,26/02/2023,14,128,5,Satisfied (4-5),2023,2,February,1,3,Pune,7500000,15300,9,15,320,4800,4800,0
1423,09/05/2023,26,128,4,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,8,900,7200,7200,0
2121,17/07/2023,2,128,4,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,10,900,9000,9000,0
2499,21/08/2023,24,128,4,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,8,500,4000,4000,0
3543,01/10/2023,22,128,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,20,400,8000,8000,0
6838,23/01/2024,2,128,4,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,11,900,9900,9900,0
9337,22/05/2024,4,128,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,14,600,8400,8400,0
9338,23/05/2024,1,128,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,6,350,2100,2100,0
3477,29/09/2023,21,128,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,8,650,5200,5200,0
4621,08/11/2023,2,128,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,7,900,6300,6300,0
5055,22/11/2023,7,128,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,9,1500,13500,13500,0
1115,12/04/2023,12,129,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,14,300,4200,4200,0
1723,06/06/2023,5,129,4,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,20,450,9000,9000,0
3032,15/09/2023,21,129,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,15,650,9750,9750,0
3795,09/10/2023,7,129,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,9,1500,13500,13500,0
4143,22/10/2023,9,129,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,18,700,12600,12600,0
5842,19/12/2023,14,129,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,17,320,5440,5440,0
6728,19/01/2024,2,129,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,6,900,5400,5400,0
7774,25/02/2024,2,129,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,5,900,4500,4500,0
7998,02/03/2024,2,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,5,900,4500,4500,0
8596,22/03/2024,3,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,17,250,4250,4250,0
8742,27/03/2024,3,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,12,250,3000,3000,0
10004,14/08/2024,3,129,4,Satisfied (4-5),2024,8,August,3,3,Pune,7500000,15300,9,5,250,1250,1250,0
1051,07/04/2023,5,129,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,8,450,3600,3600,0
1246,25/04/2023,11,129,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,6,550,3300,3300,0
1904,25/06/2023,26,129,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,13,900,11700,11700,0
2629,01/09/2023,24,129,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,13,500,6500,6500,0
3459,28/09/2023,23,129,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,20,250,5000,5000,0
4359,30/10/2023,2,129,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,7,900,6300,6300,0
4911,18/11/2023,1,129,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,5,350,1750,1750,0
5038,22/11/2023,2,129,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,9,900,8100,8100,0
6165,30/12/2023,14,129,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,11,320,3520,3520,0
6225,01/01/2024,14,129,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,6,320,1920,1920,0
7778,25/02/2024,2,129,4,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,6,900,5400,5400,0
9250,12/05/2024,1,129,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,5,350,1750,1750,0
9685,05/07/2024,1,129,5,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,11,350,3850,3850,0
9864,30/07/2024,4,129,4,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,10,600,6000,6000,0
10252,16/09/2024,4,129,4,Satisfied (4-5),2024,9,September,3,3,Pune,7500000,15300,9,9,600,5400,5400,0
860,20/03/2023,6,129,5,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,12,1200,14400,14400,0
2853,09/09/2023,21,129,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,10,650,6500,6500,0
5293,01/12/2023,4,129,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,7,600,4200,4200,0
5351,02/12/2023,4,129,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,13,600,7800,7800,0
5825,19/12/2023,6,129,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,9,1200,10800,10800,0
6025,25/12/2023,14,129,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,15,320,4800,4800,0
6377,06/01/2024,14,129,4,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,6,320,1920,1920,0
8468,18/03/2024,1,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,12,350,4200,4200,0
8812,30/03/2024,1,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,19,350,6650,6650,0
9653,01/07/2024,3,129,4,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,8,250,2000,2000,0
1215,22/04/2023,26,129,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,12,900,10800,10800,0
1911,27/06/2023,5,129,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,16,450,7200,7200,0
3136,18/09/2023,22,129,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,14,400,5600,5600,0
3759,07/10/2023,10,129,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,9,1800,16200,16200,0
4548,05/11/2023,7,129,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,9,1500,13500,13500,0
8415,16/03/2024,2,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,14,900,12600,12600,0
8600,22/03/2024,3,129,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,16,250,4000,4000,0
3372,25/09/2023,23,129,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,5,250,1250,1250,0
9389,27/05/2024,1,129,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,13,350,4550,4550,0
2484,19/08/2023,24,129,4,Satisfied (4-5),2023,8,August,3,3,Pune,7500000,15300,9,20,500,10000,10000,0
3815,10/10/2023,3,129,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,15,250,3750,3750,0
5983,24/12/2023,14,129,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,8,320,2560,2560,0
9652,01/07/2024,3,129,4,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,7,250,1750,1750,0
2891,10/09/2023,21,129,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,7,650,4550,4550,0
6473,10/01/2024,14,129,4,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,13,320,4160,4160,0
979,31/03/2023,28,130,5,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,20,300,6000,6000,0
1005,02/04/2023,23,130,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,5,250,1250,1250,0
1237,24/04/2023,15,130,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,5,350,1750,1750,0
1941,30/06/2023,21,130,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,20,650,13000,13000,0
1977,02/07/2023,28,130,4,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,15,300,4500,4500,0
2814,07/09/2023,24,130,4,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,16,500,8000,8000,0
3540,01/10/2023,21,130,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,17,650,11050,11050,0
4422,01/11/2023,11,130,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,19,550,10450,10450,0
4533,05/11/2023,2,130,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,8,900,7200,7200,0
4584,06/11/2023,8,130,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,18,750,13500,13500,0
5718,15/12/2023,9,130,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,9,700,6300,6300,0
5869,20/12/2023,14,130,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,11,320,3520,3520,0
6636,16/01/2024,1,130,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,13,350,4550,4550,0
8824,30/03/2024,4,130,5,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,7,600,4200,4200,0
9001,17/04/2024,3,130,4,Satisfied (4-5),2024,4,April,2,3,Pune,7500000,15300,9,9,250,2250,2250,0
9263,14/05/2024,1,130,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,8,350,2800,2800,0
361,04/02/2023,10,130,5,Satisfied (4-5),2023,2,February,1,3,Pune,7500000,15300,9,7,1800,12600,12600,0
529,21/02/2023,11,130,5,Satisfied (4-5),2023,2,February,1,3,Pune,7500000,15300,9,6,550,3300,3300,0
811,15/03/2023,6,130,4,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,16,1200,19200,19200,0
1297,29/04/2023,15,130,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,9,350,3150,3150,0
2696,03/09/2023,24,130,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,14,500,7000,7000,0
3589,02/10/2023,8,130,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,18,750,13500,13500,0
5595,10/12/2023,8,130,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,5,750,3750,3750,0
6988,28/01/2024,4,130,4,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,12,600,7200,7200,0
7058,31/01/2024,2,130,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,15,900,13500,13500,0
8093,05/03/2024,2,130,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,5,900,4500,4500,0
9279,15/05/2024,1,130,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,20,350,7000,7000,0
9841,27/07/2024,2,130,4,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,10,900,9000,9000,0
10309,22/09/2024,4,130,5,Satisfied (4-5),2024,9,September,3,3,Pune,7500000,15300,9,10,600,6000,6000,0
76,09/01/2023,27,130,4,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,14,200,2800,2800,0
433,11/02/2023,23,130,4,Satisfied (4-5),2023,2,February,1,3,Pune,7500000,15300,9,16,250,4000,4000,0
3897,13/10/2023,1,130,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,6,350,2100,2100,0
4030,18/10/2023,1,130,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,6,350,2100,2100,0
4460,02/11/2023,10,130,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,8,1800,14400,14400,0
4691,10/11/2023,8,130,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,5,750,3750,3750,0
9934,07/08/2024,2,130,5,Satisfied (4-5),2024,8,August,3,3,Pune,7500000,15300,9,20,900,18000,18000,0
10350,27/09/2024,4,130,5,Satisfied (4-5),2024,9,September,3,3,Pune,7500000,15300,9,17,600,10200,10200,0
10386,01/10/2024,3,130,5,Satisfied (4-5),2024,10,October,4,3,Pune,7500000,15300,9,13,250,3250,3250,0
1418,09/05/2023,13,130,4,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,15,450,6750,6750,0
2275,30/07/2023,1,130,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,8,350,2800,2800,0
2856,09/09/2023,21,130,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,6,650,3900,3900,0
3946,14/10/2023,7,130,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,14,1500,21000,21000,0
4291,27/10/2023,9,130,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,6,700,4200,4200,0
5461,06/12/2023,5,130,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,12,450,5400,5400,0
6395,07/01/2024,14,130,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,13,320,4160,4160,0
683,04/03/2023,20,130,4,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,9,800,7200,7200,0
1575,23/05/2023,19,130,4,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,6,300,1800,1800,0
6070,27/12/2023,14,130,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,10,320,3200,3200,0
7539,17/02/2024,1,130,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,20,350,7000,7000,0
4327,28/10/2023,10,130,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,14,1800,25200,25200,0
5214,28/11/2023,10,130,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,11,1800,19800,19800,0
9255,12/05/2024,4,130,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,9,600,5400,5400,0
49,06/01/2023,8,131,5,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,9,750,6750,6750,0
297,30/01/2023,14,131,4,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,16,320,5120,5120,0
1394,07/05/2023,12,131,4,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,18,300,5400,5400,0
1476,14/05/2023,19,131,5,Satisfied (4-5),2023,5,May,2,3,Pune,7500000,15300,9,14,300,4200,4200,0
2610,01/09/2023,24,131,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,9,500,4500,4500,0
4953,19/11/2023,2,131,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,5,900,4500,4500,0
5255,30/11/2023,1,131,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,9,350,3150,3150,0
7540,17/02/2024,1,131,4,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,6,350,2100,2100,0
8262,11/03/2024,1,131,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,15,350,5250,5250,0
8526,19/03/2024,4,131,5,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,9,600,5400,5400,0
8671,25/03/2024,1,131,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,14,350,4900,4900,0
8764,28/03/2024,3,131,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,13,250,3250,3250,0
9122,01/05/2024,2,131,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,11,900,9900,9900,0
1303,30/04/2023,19,131,4,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,20,300,6000,6000,0
2086,13/07/2023,20,131,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,18,800,14400,14400,0
3109,17/09/2023,24,131,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,15,500,7500,7500,0
3726,07/10/2023,1,131,4,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,10,350,3500,3500,0
5025,21/11/2023,7,131,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,10,1500,15000,15000,0
6028,25/12/2023,14,131,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,20,320,6400,6400,0
6133,29/12/2023,14,131,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,7,320,2240,2240,0
6549,12/01/2024,4,131,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,9,600,5400,5400,0
7216,06/02/2024,3,131,4,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,6,250,1500,1500,0
7454,13/02/2024,3,131,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,14,250,3500,3500,0
7670,21/02/2024,4,131,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,10,600,6000,6000,0
7940,01/03/2024,3,131,4,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,15,250,3750,3750,0
9112,30/04/2024,2,131,4,Satisfied (4-5),2024,4,April,2,3,Pune,7500000,15300,9,10,900,9000,9000,0
9125,01/05/2024,2,131,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,15,900,13500,13500,0
9131,01/05/2024,3,131,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,10,250,2500,2500,0
9217,09/05/2024,2,131,4,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,15,900,13500,13500,0
10093,26/08/2024,4,131,5,Satisfied (4-5),2024,8,August,3,3,Pune,7500000,15300,9,12,600,7200,7200,0
579,24/02/2023,23,131,4,Satisfied (4-5),2023,2,February,1,3,Pune,7500000,15300,9,10,250,2500,2500,0
1172,18/04/2023,27,131,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,19,200,3800,3800,0
2227,25/07/2023,17,131,4,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,9,600,5400,5400,0
3766,08/10/2023,2,131,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,8,900,7200,7200,0
4657,09/11/2023,5,131,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,17,450,7650,7650,0
5957,23/12/2023,14,131,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,5,320,1600,1600,0
7628,20/02/2024,1,131,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,16,350,5600,5600,0
7994,02/03/2024,2,131,5,Satisfied (4-5),2024,3,March,1,3,Pune,7500000,15300,9,15,900,13500,13500,0
264,27/01/2023,15,131,5,Satisfied (4-5),2023,1,January,1,3,Pune,7500000,15300,9,14,350,4900,4900,0
760,10/03/2023,26,131,5,Satisfied (4-5),2023,3,March,1,3,Pune,7500000,15300,9,7,900,6300,6300,0
4121,21/10/2023,10,131,5,Satisfied (4-5),2023,10,October,4,3,Pune,7500000,15300,9,7,1800,12600,12600,0
4603,07/11/2023,9,131,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,18,700,12600,12600,0
5145,26/11/2023,4,131,4,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,11,600,6600,6600,0
5796,18/12/2023,6,131,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,18,1200,21600,21600,0
5852,20/12/2023,14,131,5,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,17,320,5440,5440,0
9385,26/05/2024,4,131,5,Satisfied (4-5),2024,5,May,2,3,Pune,7500000,15300,9,9,600,5400,5400,0
1735,06/06/2023,21,131,5,Satisfied (4-5),2023,6,June,2,3,Pune,7500000,15300,9,11,650,7150,7150,0
6551,12/01/2024,4,131,5,Satisfied (4-5),2024,1,January,1,3,Pune,7500000,15300,9,16,600,9600,9600,0
9519,15/06/2024,1,131,4,Satisfied (4-5),2024,6,June,2,3,Pune,7500000,15300,9,19,350,6650,6650,0
9662,02/07/2024,1,131,5,Satisfied (4-5),2024,7,July,3,3,Pune,7500000,15300,9,13,350,4550,4550,0
1043,06/04/2023,16,132,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,10,500,5000,5000,0
1252,25/04/2023,25,132,5,Satisfied (4-5),2023,4,April,2,3,Pune,7500000,15300,9,10,600,6000,6000,0
2179,21/07/2023,16,132,5,Satisfied (4-5),2023,7,July,3,3,Pune,7500000,15300,9,13,500,6500,6500,0
3013,14/09/2023,22,132,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,8,400,3200,3200,0
3504,29/09/2023,24,132,5,Satisfied (4-5),2023,9,September,3,3,Pune,7500000,15300,9,16,500,8000,8000,0
4566,06/11/2023,2,132,5,Satisfied (4-5),2023,11,November,4,3,Pune,7500000,15300,9,8,900,7200,7200,0
5282,01/12/2023,2,132,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,7,900,6300,6300,0
5760,17/12/2023,4,132,4,Satisfied (4-5),2023,12,December,4,3,Pune,7500000,15300,9,10,600,6000,6000,0
7117,02/02/2024,4,132,4,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,18,600,10800,10800,0
7170,04/02/2024,4,132,5,Satisfied (4-5),2024,2,February,1,3,Pune,7500000,15300,9,10,600,6000,6000,0
